-0.9700	-0.9900	-0.5768	1.5012
0.3300	-0.4800	-0.8530	1.0329
-0.9800	-0.6400	-0.0500	1.1715
1.2000	-0.4100	-0.2920	1.3013
-0.8500	-0.4800	-0.7360	1.2225
0.8500	0.3100	-0.7210	1.1569
-0.1700	-0.9500	-0.8246	1.2694
0.5600	-0.7800	-0.6580	1.1640
-1.2600	-0.4900	0.3460	1.3955
0.5000	-0.5600	-0.7324	1.0488
-0.2600	-0.7200	-0.9102	1.1893
0.5900	-0.9100	-0.2968	1.1244
-0.9300	-0.2700	-0.4089	1.0512
0.5700	-0.5900	-0.5910	1.0111
-0.9000	-0.1900	-0.3865	0.9977
-0.2500	-0.4500	-1.1520	1.2618
-0.5000	-0.8700	-0.5330	1.1362
-0.5600	-0.7500	-1.0988	1.4434
0.1300	-0.3600	-1.4029	1.4542
0.3800	-0.8300	-0.4330	1.0103
-1.1200	-0.8600	-0.3856	1.4638
0.2200	0.2700	-1.0781	1.1330
0.4600	-0.5500	-1.0290	1.2542
-0.4700	-1.0900	-0.3820	1.2470
-0.9000	-0.8100	-0.3880	1.2715
-0.1800	-0.9700	-0.2410	1.0156
-0.9700	-0.5800	-0.2550	1.1586
-1.0300	0.0100	0.0300	1.0305
0.8000	-0.3900	-0.5610	1.0521
-0.6500	0.0200	-1.2700	1.4268
-1.2300	0.0800	0.2740	1.2627
0.2900	-0.1400	-1.2970	1.3364
-0.6200	-1.1400	-0.4950	1.3889
-0.5300	-0.0200	-1.1773	1.2913
0.8200	-0.5300	-1.1595	1.5158
-1.0900	-0.6600	-0.4640	1.3561
-0.1700	-0.7600	-1.0782	1.3300
0.1300	-1.1200	-0.6060	1.2801
-1.2900	-0.0300	-0.3882	1.3475
-1.1100	-0.5000	-0.1520	1.2269
0.6200	-0.8900	-0.2502	1.1131
-0.8000	-0.6400	-0.5311	1.1540
-1.1300	0.0600	-0.8697	1.4272
-1.1000	-0.0800	-0.5650	1.2392
-0.6700	-1.1800	-0.2694	1.3834
-0.9500	0.3000	-0.3281	1.0489
-0.3600	-1.3100	0.1290	1.3647
-1.1100	-0.7100	-0.5135	1.4142
-1.2800	0.1100	-0.2180	1.3031
-0.7400	-0.5800	-0.6594	1.1484
-0.1800	-1.1200	-0.6100	1.2880
-1.0300	-0.4900	0.2020	1.1584
0.3900	-0.7100	-0.7074	1.0755
0.5300	-1.2800	-0.5076	1.4755
-0.5900	0.4700	-0.7890	1.0916
-1.2800	-0.4800	-0.5700	1.4811
-1.2100	-0.6900	-0.2811	1.4210
-0.5700	0.0800	-0.9505	1.1112
-0.7300	-0.9400	-0.8326	1.4525
-1.0500	0.0100	-0.0359	1.0507
0.6400	-0.4800	-0.9410	1.2351
-0.2100	-0.9600	-0.4927	1.0993
-0.7400	-1.0400	-0.4085	1.3402
0.3210	0.3900	-1.1708	1.2751
-0.3200	-0.8600	-0.4318	1.0141
-0.9400	0.0600	-0.6580	1.1490
-0.8300	-0.6900	-0.6916	1.2819
0.1400	-0.8600	-0.7310	1.1373
-0.1600	-1.3600	-0.5376	1.4711
-0.0200	-0.0700	-1.0985	1.1009
-0.5500	-0.8600	-0.4749	1.1259
0.3900	-0.5700	-1.3200	1.4898
-0.9600	0.6200	-0.3491	1.1949
-0.9300	-0.5200	-0.3051	1.1083
-0.9100	-0.4900	-0.7602	1.2830
-0.9900	0.1800	-0.8960	1.3473
-1.3000	-0.4000	-0.5102	1.4527
-0.5100	0.0600	-1.1133	1.2260
-1.0700	0.1000	-0.7725	1.3235
-0.4500	-0.8400	-0.6630	1.1609
-1.2200	0.0900	-0.4170	1.2924
-0.8400	0.1300	-1.0982	1.3887
0.7500	-1.0100	-0.4970	1.3526
-0.3700	0.6400	-0.9850	1.2316
-1.1600	-0.8100	-0.1648	1.4244
-0.5300	0.3700	-1.1630	1.3306
-0.6320	0.0900	-1.2468	1.4007
-1.2700	-0.5700	0.0599	1.3933
-0.3100	-1.1100	-0.4083	1.2227
-0.0240	0.6100	-1.2550	1.3956
-0.1000	-1.2700	-0.6550	1.4325
0.1220	-0.2000	-1.1755	1.1986
1.1400	-0.4500	-0.5155	1.3296
-0.3400	-0.1200	-1.1690	1.2233
-0.4380	0.3500	-1.4700	1.5733
0.2500	-1.3600	-0.3137	1.4179
0.7900	-0.8100	-0.5712	1.2675
1.1530	0.6000	-0.5107	1.3965
0.7200	-0.6700	-1.0514	1.4397
-0.8700	-0.1700	-1.1504	1.4523
-0.5950	0.2800	-1.3180	1.4729
0.0000	-1.0600	-0.6738	1.2560
-0.1200	-0.7900	-0.8669	1.1790
-0.6920	0.4500	-0.7300	1.1019
0.0800	-0.2700	-0.9226	0.9646
-1.1500	-0.7200	0.0220	1.3570
-0.2560	0.6000	-1.2250	1.3879
-0.3800	-0.8600	-1.1264	1.4672
-0.3300	-0.1800	-0.9834	1.0528
-0.0430	0.9300	-0.8660	1.2715
-0.4600	-0.7600	-0.7225	1.1451
0.0200	-0.4100	-1.1000	1.1741
0.9650	0.7800	-0.1830	1.2542
-0.8500	-0.3200	-1.0862	1.4159
-1.0400	-0.4300	-0.9817	1.4934
-0.0570	-0.1100	-1.4495	1.4548
0.6900	-0.3900	-1.1014	1.3569
-0.0500	-1.2100	-0.7950	1.4487
-0.2210	-0.4300	-1.0320	1.1396
-0.6600	0.7300	-0.8817	1.3213
-0.6200	0.9100	-0.1920	1.1177
0.5900	1.1800	-0.2300	1.3392
-1.1600	0.0900	-0.2770	1.1960
