# frame	R_proto	L_proto	RB_LB_dist
367	20	21	1.103726
367	26	27	1.290181
367	28	29	1.416071
368	0	1	1.257241
368	2	3	1.360859
368	5	24	1.114897
368	7	14	1.486180
368	8	9	1.316798
368	10	23	1.232283
368	12	13	1.246106
368	16	17	1.233079
368	18	19	1.303756
368	20	21	1.337486
368	26	27	1.147594
368	28	29	1.196972
369	0	1	1.427930
369	2	3	1.305925
369	5	24	1.047905
369	7	14	1.282769
369	8	9	1.192643
369	10	23	1.486662
369	12	13	1.134767
369	16	17	1.336695
369	18	19	0.954127
369	20	21	1.167373
369	26	27	1.337773
369	28	29	1.398700
370	0	1	1.209073
370	2	3	1.320044
370	5	24	1.051461
370	8	9	1.317919
370	10	23	1.281070
370	12	13	1.251890
370	16	17	1.187348
370	18	19	1.151467
370	20	21	1.416757
370	26	27	1.445602
370	28	29	1.194389
371	0	1	1.297769
371	2	3	1.269176
371	5	24	1.255162
371	8	9	1.217051
371	10	23	1.342959
371	12	13	1.100476
371	16	17	1.128893
371	18	19	1.284053
371	20	21	1.354741
371	26	27	1.009797
371	28	29	1.238380
372	0	1	1.391302
372	2	3	1.100646
372	5	24	1.498295
372	8	9	1.445163
372	10	23	1.034547
372	12	13	1.389777
372	16	17	1.465835
372	18	19	1.220747
372	20	21	1.055906
372	26	27	1.101703
372	28	29	1.416588
373	0	1	1.263521
373	2	3	1.221345
373	5	24	1.272044
373	8	9	1.235712
373	10	23	1.190242
373	12	13	1.102094
373	16	17	1.063109
373	18	19	1.073003
373	20	21	1.432664
373	26	27	1.139033
373	28	29	1.203831
374	0	1	1.259705
374	2	3	1.415364
374	5	24	1.472027
374	8	9	1.180180
374	10	23	1.327279
374	12	13	1.401688
374	16	17	1.276609
374	18	19	1.293707
374	20	21	1.271538
374	26	27	1.088316
374	28	29	1.419889
375	0	1	1.457772
375	2	3	1.235914
375	5	24	1.343698
375	7	14	1.421774
375	8	9	1.354496
375	10	23	1.147658
375	12	13	1.162497
375	16	17	1.212319
375	18	19	1.251698
375	20	21	1.105105
375	26	27	1.092716
375	28	29	1.438245
376	0	1	1.405067
376	2	3	1.396330
376	5	24	1.261269
376	7	14	1.376598
376	8	9	1.066154
376	10	23	1.214062
376	12	13	1.123371
376	16	17	1.167786
376	18	19	1.267992
376	20	21	1.236105
376	26	27	1.217376
376	28	29	1.422884
377	0	1	1.451150
377	2	3	1.390465
377	5	24	1.360325
377	7	14	1.061047
377	8	9	1.154273
377	10	23	1.432273
377	12	13	1.481713
377	16	17	1.140975
377	18	19	1.224596
377	20	21	1.362882
377	26	27	1.407815
377	28	29	1.464348
378	0	1	1.054348
378	2	3	1.239942
378	5	24	1.128020
378	7	14	0.973419
378	8	9	1.294605
378	10	23	1.381167
378	12	13	1.393670
378	16	17	1.476740
378	18	19	1.455003
378	20	21	1.181304
378	26	27	1.196269
378	28	29	1.384369
379	0	1	1.249170
379	2	3	1.374033
379	5	24	1.192822
379	7	14	1.407656
379	8	9	1.447841
379	10	23	1.324297
379	12	13	1.464092
379	16	17	1.227071
379	18	19	1.273512
379	20	21	0.998492
379	26	27	1.269909
379	28	29	1.231010
380	0	1	1.137974
380	2	3	1.301749
380	5	24	1.121776
380	7	14	1.352951
380	8	9	1.107925
380	10	23	1.234080
380	12	13	1.077878
380	16	17	1.370452
380	18	19	1.106311
380	20	21	1.287595
380	26	27	1.332308
380	28	29	1.319619
381	0	1	1.430672
381	2	3	1.144564
381	5	24	1.340069
381	7	14	1.128229
381	8	9	1.048357
381	10	23	1.196019
381	12	13	1.300082
381	16	17	1.184079
381	18	19	1.537404
381	20	21	1.397270
381	26	27	1.216809
381	28	29	1.171319
382	0	1	1.369980
382	2	3	1.471322
382	5	24	1.213137
382	7	14	1.156758
382	8	9	1.370392
382	10	23	1.260095
382	12	13	1.448028
382	16	17	1.187296
382	18	19	1.469864
382	20	21	1.390190
382	26	27	1.164909
382	28	29	1.448350
383	0	1	1.091546
383	2	3	1.133998
383	5	24	1.183556
383	7	14	1.469872
383	8	9	1.193995
383	10	23	1.518448
383	16	17	1.068564
383	18	19	1.520541
383	20	21	1.122236
383	26	27	1.111723
383	28	29	1.433664
384	0	1	1.083823
384	2	3	1.255486
384	5	24	1.204159
384	7	14	1.014844
384	8	9	1.392360
384	10	23	1.249577
384	13	22	1.123660
384	16	17	1.462781
384	18	19	1.311666
384	20	21	1.457484
384	26	27	1.411113
384	28	29	1.330961
385	0	1	1.440876
385	2	3	1.259876
385	5	24	1.433467
385	7	14	1.198019
385	8	9	1.504599
385	10	23	1.326724
385	13	22	1.440234
385	16	17	1.460265
385	18	19	1.344223
385	20	21	1.150487
385	26	27	1.217333
385	28	29	1.278418
386	0	1	0.961962
386	2	3	1.189609
386	5	24	1.349741
386	7	14	1.202040
386	8	9	1.374738
386	10	23	1.199912
386	13	22	1.325655
386	16	17	1.400463
386	18	19	1.307061
386	20	21	1.274338
386	26	27	1.210412
386	28	29	1.432879
387	0	1	0.897700
387	2	3	1.287937
387	5	24	1.082684
387	7	14	1.205280
387	8	9	1.175356
387	10	23	1.456219
387	13	22	1.239732
387	16	17	1.246466
387	18	19	1.242745
387	20	21	1.473528
387	26	27	1.152502
387	28	29	1.238453
388	0	1	1.409614
388	2	3	1.398251
388	5	24	1.452463
388	7	14	1.033973
388	8	9	1.418403
388	10	23	1.387730
388	13	22	1.637103
388	16	17	1.407343
388	18	19	1.465624
388	20	21	1.113590
388	26	27	1.355378
388	28	29	1.392032
389	0	1	1.101300
389	2	3	1.121153
389	5	24	1.476869
389	7	14	1.200708
389	8	9	1.212345
389	10	23	1.495825
389	13	22	1.130209
389	16	17	1.140281
389	18	19	1.045224
389	20	21	1.098109
389	26	27	1.246621
389	28	29	1.370116
390	0	1	1.010113
390	2	3	1.356727
390	5	24	1.164216
390	7	14	1.378906
390	8	9	1.401918
390	10	23	1.550823
390	13	22	1.478559
390	16	17	1.206982
390	18	19	1.063947
390	20	21	1.242835
390	26	27	1.391963
390	28	29	1.321261
391	0	1	1.070111
391	2	3	1.491408
391	5	24	1.324925
391	7	14	1.241446
391	8	9	1.144631
391	10	23	1.389536
391	13	22	1.321436
391	16	17	1.251109
391	18	19	1.111322
391	20	21	1.072718
391	26	27	1.127768
391	28	29	1.336764
392	0	1	1.327860
392	2	3	1.224180
392	5	24	1.201109
392	7	14	1.432564
392	8	9	1.297606
392	10	23	1.478915
392	13	22	1.419369
392	16	17	1.256637
392	18	19	1.362390
392	20	21	1.051816
392	26	27	1.096639
392	28	29	1.243431
393	0	1	1.224883
393	2	3	1.438326
393	5	24	1.503741
393	7	14	1.430530
393	8	9	1.247727
393	10	23	1.479913
393	13	22	1.294933
393	16	17	1.045565
393	18	19	0.991808
393	20	21	1.334906
393	26	27	1.493775
393	28	29	1.319459
394	0	1	1.065423
394	2	3	1.503959
394	5	24	1.332230
394	7	14	1.096921
394	8	9	1.319562
394	10	23	1.052060
394	13	22	1.507020
394	16	17	1.214175
394	18	19	1.215632
394	20	21	1.423805
394	26	27	1.395326
394	28	29	1.345535
395	0	1	1.112773
395	2	3	1.438889
395	5	24	1.068178
395	7	14	1.406396
395	8	9	1.403393
395	10	23	1.206177
395	13	22	1.200749
395	16	17	1.461999
395	18	19	1.118345
395	20	21	1.248137
395	26	27	1.437854
395	28	29	1.370761
396	0	1	1.085317
396	2	3	1.329806
396	5	24	1.096296
396	7	14	1.051936
396	8	9	1.217056
396	10	23	1.256154
396	13	22	1.267701
396	16	17	1.115137
396	18	19	1.389217
396	20	21	1.413007
396	26	27	1.261180
396	28	29	1.450312
397	0	1	1.359635
397	2	3	1.541168
397	5	24	1.253519
397	7	14	1.452685
397	8	9	1.309021
397	10	23	1.244799
397	13	22	1.195864
397	16	17	1.310677
397	18	19	1.356608
397	20	21	1.294130
397	26	27	1.382385
397	28	29	1.349157
398	0	1	1.065026
398	2	3	1.223820
398	5	24	1.144800
398	7	14	1.376681
398	8	9	1.456460
398	10	23	1.403649
398	13	22	1.288609
398	16	17	1.227683
398	18	19	1.250049
398	20	21	1.102080
398	26	27	1.383929
398	28	29	1.426323
399	0	1	1.433146
399	2	3	1.082750
399	5	24	1.401000
399	7	14	1.102706
399	8	9	1.259244
399	10	23	1.259425
399	13	22	1.032707
399	16	17	1.534978
399	18	19	1.283795
399	20	21	1.222682
399	26	27	1.296278
399	28	29	1.518616
400	0	1	1.031644
400	2	3	1.211593
400	5	24	1.127302
400	7	14	1.044371
400	8	9	1.288821
400	10	23	1.402514
400	13	22	1.394501
400	16	17	1.046828
400	18	19	1.389620
400	20	21	1.386537
400	26	27	1.415079
400	28	29	1.301630
401	0	1	1.306812
401	2	3	1.559407
401	5	24	1.319811
401	7	14	1.444906
401	8	9	1.128779
401	10	23	1.302919
401	13	22	1.449093
401	16	17	1.199031
401	18	19	1.471135
401	20	21	1.382900
401	26	27	1.277451
401	28	29	1.438322
402	0	1	1.078345
402	2	3	1.308301
402	5	24	1.347490
402	7	14	1.213302
402	8	9	1.431740
402	10	23	1.417707
402	13	22	1.450980
402	16	17	1.404419
402	18	19	1.313808
402	26	27	1.418357
402	28	29	1.420770
403	0	1	1.264965
403	2	3	1.095717
403	5	24	1.317027
403	7	14	1.181691
403	8	9	1.265372
403	10	23	1.352447
403	13	22	1.479058
403	16	17	1.407814
403	18	19	1.251081
403	20	21	1.265978
403	26	27	1.097561
403	28	29	1.100632
404	0	1	1.393192
404	2	3	1.181267
404	5	24	1.226304
404	7	14	1.346200
404	8	9	1.377528
404	10	23	1.133795
404	13	22	1.515699
404	16	17	1.320160
404	18	19	1.532121
404	20	21	1.281747
404	26	27	1.416625
404	28	29	1.374934
405	0	1	1.601598
405	2	3	1.303865
405	5	24	1.354628
405	7	14	1.453767
405	8	9	1.360767
405	10	23	1.492069
405	13	22	1.384162
405	16	17	1.166015
405	18	19	1.181164
405	20	21	1.224318
405	26	27	1.443585
405	28	29	1.435613
406	0	1	1.264486
406	2	3	1.187319
406	5	24	1.427269
406	7	14	1.278879
406	8	9	1.234359
406	10	23	1.314400
406	13	22	1.243059
406	16	17	1.192960
406	18	19	1.274486
406	20	21	1.152458
406	26	27	1.226852
406	28	29	1.207486
407	0	1	1.174395
407	2	3	1.165171
407	5	24	1.168581
407	7	14	1.089740
407	8	9	1.426329
407	10	23	1.404926
407	13	22	1.072667
407	16	17	1.021048
407	18	19	1.266649
407	20	21	1.271547
407	26	27	1.374434
407	28	29	1.463544
408	0	1	1.364513
408	2	3	1.018574
408	5	24	1.391254
408	7	14	1.054046
408	8	9	1.309954
408	10	23	1.360852
408	13	22	1.361284
408	16	17	1.428301
408	18	19	1.163060
408	20	21	1.259215
408	26	27	1.135617
408	28	29	1.065324
409	0	1	1.538214
409	2	3	1.017178
409	5	24	1.379103
409	7	14	1.395938
409	8	9	1.459749
409	10	23	1.350705
409	13	22	1.149078
409	16	17	1.106400
409	18	19	1.375352
409	20	21	1.355993
409	26	27	1.067041
409	28	29	1.179436
410	0	1	1.227130
410	2	3	1.328269
410	5	24	1.044667
410	7	14	1.478047
410	8	9	0.994069
410	10	23	1.272360
410	13	22	1.452379
410	16	17	1.372001
410	18	19	1.270243
410	20	21	1.505986
410	26	27	1.243233
410	28	29	1.503975
411	0	1	1.352736
411	2	3	1.035399
411	5	24	1.486938
411	7	14	1.230238
411	8	9	1.245092
411	10	23	1.162608
411	13	22	1.275316
411	16	17	1.086602
411	18	19	1.357239
411	20	21	1.154558
411	26	27	1.328631
411	28	29	1.182363
412	0	1	1.458695
412	2	3	1.099877
412	5	24	1.460001
412	7	14	1.284574
412	8	9	1.443472
412	10	23	1.014133
412	13	22	1.202116
412	16	17	1.398051
412	18	19	1.064178
412	20	21	1.347863
412	26	27	1.185292
412	28	29	1.133097
413	0	1	1.083716
413	2	3	1.425044
413	5	24	1.305996
413	7	14	1.461007
413	8	9	1.187631
413	10	23	1.469840
413	13	22	1.403635
413	16	17	1.177364
413	18	19	1.103177
413	20	21	1.296412
413	26	27	1.190082
413	28	29	1.305751
414	0	1	1.064190
414	2	3	1.305232
414	5	24	1.152660
414	7	14	1.481517
414	8	9	1.336158
414	10	23	1.110388
414	13	22	1.483871
414	16	17	1.528455
414	18	19	1.207220
414	20	21	1.413706
414	26	27	1.198436
414	28	29	1.292294
415	0	1	1.317549
415	2	3	1.458477
415	5	24	1.174116
415	7	14	1.311058
415	8	9	1.419853
415	10	23	1.438359
415	13	22	1.068427
415	16	17	1.407332
415	18	19	1.165465
415	20	21	1.447626
415	26	27	1.108462
415	28	29	1.138031
416	0	1	1.451102
416	2	3	1.072092
416	5	24	1.353616
416	7	14	1.500612
416	8	9	1.114804
416	10	23	1.430937
416	13	22	1.468843
416	16	17	1.320494
416	18	19	1.161332
416	20	21	1.227609
416	26	27	1.246172
416	28	29	1.444559
417	0	1	1.318891
417	2	3	1.114639
417	5	24	1.408236
417	7	14	1.445294
417	8	9	1.453995
417	10	23	1.373200
417	13	22	1.005808
417	16	17	1.099051
417	18	19	1.177637
417	20	21	1.536706
417	26	27	1.362250
417	28	29	1.204110
418	0	1	1.477033
418	2	3	1.320766
418	5	24	1.235266
418	7	14	1.475184
418	8	9	1.439926
418	10	23	1.257570
418	13	22	1.117606
418	18	19	1.113474
418	20	21	1.309311
418	26	27	1.116879
418	28	29	1.315611
419	0	1	1.070362
419	2	3	1.446507
419	5	24	1.307478
419	7	14	1.079326
419	8	9	1.038280
419	10	23	1.457311
419	13	22	1.396843
419	18	19	1.202795
419	20	21	1.074272
419	28	29	1.313107
420	0	1	1.292311
420	2	3	1.477450
420	5	24	1.259123
420	7	14	1.359279
420	8	9	1.490122
420	10	23	1.193157
420	13	22	1.363431
420	18	19	1.153356
420	20	21	1.048148
420	28	29	1.229198
421	0	1	1.355580
421	2	3	1.341746
421	5	24	1.415251
421	7	14	1.238411
421	8	9	1.390625
421	10	23	1.172478
421	13	22	1.156304
421	16	17	1.461496
421	18	19	1.287604
421	20	21	1.039672
421	28	29	1.292395
422	0	1	1.325821
422	2	3	1.344230
422	5	24	1.429705
422	7	14	1.402961
422	8	9	1.491184
422	10	23	1.318732
422	13	22	1.304284
422	16	17	1.382213
422	18	19	1.282078
422	20	21	1.388545
422	28	29	1.392021
423	0	1	1.443518
423	2	3	1.438023
423	5	24	1.027117
423	7	14	1.081568
423	8	9	1.282128
423	10	23	1.043237
423	13	22	1.252514
423	16	17	1.356281
423	18	19	1.501058
423	20	21	1.404587
423	28	29	1.213924
424	0	1	1.429275
424	2	3	1.189516
424	5	24	1.247359
424	7	14	1.426114
424	8	9	1.439740
424	10	23	1.101358
424	13	22	1.330680
424	16	17	1.178139
424	18	19	1.359679
424	20	21	1.365237
424	28	29	1.313006
425	2	3	1.358454
425	5	24	1.500399
425	7	14	1.260866
425	8	9	1.065778
425	10	23	1.380799
425	13	22	1.089634
425	16	17	1.048433
425	18	19	1.177781
425	20	21	1.414248
425	28	29	1.055463
426	2	3	1.337329
426	5	24	1.324038
426	7	14	1.100831
426	8	9	1.340718
426	10	23	1.270795
426	13	22	1.447361
426	16	17	1.460856
426	18	19	1.260281
426	20	21	1.436744
426	28	29	1.319190
427	2	3	1.528582
427	5	24	1.295344
427	7	14	1.389951
427	8	9	1.263417
427	10	23	1.207672
427	13	22	1.523147
427	16	17	1.403279
427	18	19	1.550447
427	20	21	1.424090
427	28	29	1.354061
428	2	3	1.273990
428	5	24	1.030955
428	7	14	1.096331
428	8	9	1.422504
428	10	23	1.184325
428	13	22	1.512186
428	16	17	1.311249
428	18	19	1.379948
428	20	21	1.396906
428	28	29	1.007723
429	2	3	1.336189
429	5	24	1.291120
429	7	14	1.243584
429	8	9	1.321133
429	10	23	1.175340
429	13	22	1.351375
429	16	17	1.418310
429	18	19	1.369285
429	20	21	1.236596
429	28	29	1.243004
430	2	3	1.432555
430	5	24	1.326282
430	7	14	1.326026
430	8	9	1.391986
430	10	23	1.191027
430	13	22	1.315299
430	16	17	1.037513
430	18	19	1.185123
430	20	21	119.596362
430	28	29	1.336088
431	2	3	1.242550
431	5	24	1.215872
431	7	14	1.038605
431	8	9	1.371760
431	10	23	1.219169
431	13	22	1.124465
431	16	17	1.461343
431	18	19	1.436202
431	20	21	0.975387
431	28	29	1.467834
432	2	3	1.535324
432	5	24	1.089038
432	7	14	1.182660
432	8	9	1.191307
432	10	23	1.195744
432	13	22	1.407773
432	16	17	1.375176
432	18	19	1.522339
432	20	21	1.068686
432	28	29	0.993869
433	2	3	1.092382
433	5	24	1.234497
433	7	14	1.184196
433	8	9	1.459141
433	10	23	1.346114
433	13	22	1.514401
433	16	17	1.391445
433	18	19	1.412291
433	20	21	1.084504
433	28	29	1.295123
434	2	3	1.156597
434	5	24	1.004079
434	7	14	1.403795
434	8	9	1.308541
434	10	23	1.077300
434	13	22	1.177002
434	16	17	1.356803
434	18	19	1.318999
434	20	21	1.158600
434	28	29	0.977009
435	2	3	1.493362
435	5	24	1.285537
435	7	14	1.332278
435	8	9	1.334425
435	10	23	1.455883
435	13	22	1.099349
435	16	17	1.265114
435	18	19	1.385300
435	20	21	1.349899
435	28	29	1.250923
436	2	3	1.267930
436	5	24	1.370790
436	7	14	1.220410
436	8	9	1.156885
436	10	23	1.263284
436	13	22	1.128263
436	16	17	1.350931
436	18	19	0.976118
436	20	21	1.157151
436	28	29	1.200316
437	2	3	1.367624
437	5	24	1.399160
437	7	14	1.010077
437	8	9	1.300899
437	10	23	1.345212
437	13	22	1.199262
437	16	17	1.429363
437	18	19	1.191980
437	20	21	1.168228
437	28	29	1.089464
438	2	3	1.161256
438	5	24	1.540753
438	7	14	1.430998
438	8	9	1.166352
438	10	23	1.057261
438	13	22	1.212434
438	16	17	1.271054
438	18	19	1.090267
438	20	21	1.428175
438	28	29	1.520254
439	2	3	1.271223
439	5	24	1.060363
439	7	14	1.497195
439	8	9	1.314864
439	10	23	1.445326
439	13	22	1.172681
439	16	17	1.429545
439	18	19	1.283048
439	20	21	1.329296
439	28	29	1.262029
440	2	3	1.176616
440	5	24	1.263773
440	7	14	1.305421
440	8	9	1.450829
440	10	23	1.069700
440	13	22	1.427379
440	16	17	1.396505
440	18	19	1.418370
440	20	21	1.224640
441	2	3	1.107069
441	5	24	1.229801
441	7	14	1.268592
441	8	9	1.407241
441	10	23	1.278688
441	16	17	1.447140
441	18	19	1.060712
441	20	21	1.371702
442	2	3	1.031215
442	5	24	1.328281
442	7	14	1.371132
442	8	9	1.463139
442	10	23	1.345202
442	16	17	1.407995
442	18	19	1.113842
442	20	21	1.438210
443	2	3	1.211169
443	5	24	1.368270
443	7	14	1.583752
443	8	9	1.415763
443	10	23	1.281649
443	16	17	1.132722
443	18	19	1.263471
443	20	21	1.416543
444	2	3	1.339729
444	5	24	1.384136
444	7	14	1.410667
444	8	9	1.399416
444	10	23	1.413243
444	13	22	1.060338
444	16	17	1.505827
444	20	21	1.365513
445	2	3	1.456336
445	5	24	1.500969
445	7	14	1.297266
445	8	9	1.423338
445	10	23	1.459005
445	13	22	1.068635
445	16	17	1.386476
445	20	21	1.289044
446	2	3	1.452663
446	5	24	1.158883
446	7	14	1.447376
446	8	9	1.362936
446	10	23	1.246298
446	13	22	1.258129
446	16	17	1.397135
446	20	21	1.316243
447	2	3	1.305992
447	5	24	1.255231
447	7	14	1.281444
447	8	9	1.212133
447	10	23	1.247282
447	13	22	1.380379
447	15	18	1.162818
447	16	17	1.429859
447	20	21	1.055215
448	2	3	1.313126
448	5	24	1.156860
448	7	14	1.469555
448	8	9	1.226998
448	10	23	1.479353
448	13	22	1.405936
448	16	17	1.041400
448	20	21	1.483050
449	2	3	1.170870
449	5	24	1.224633
449	7	14	1.137167
449	8	9	1.232886
449	10	23	1.324859
449	13	22	1.428183
449	16	17	1.264208
449	20	21	1.352758
450	2	3	1.332616
450	5	24	1.091241
450	7	14	1.138416
450	8	9	1.441020
450	10	23	1.071758
450	13	22	1.386161
450	16	17	1.236905
450	18	19	119.594333
450	20	21	1.373576
451	2	3	1.287710
451	5	24	1.142410
451	7	14	1.349252
451	8	9	1.385082
451	10	23	1.450631
451	13	22	0.943547
451	16	17	1.433957
451	18	19	119.617301
451	20	21	1.291556
452	2	3	1.353331
452	7	14	1.008112
452	8	9	1.200520
452	10	23	1.406781
452	13	22	1.342096
452	16	17	1.175812
452	18	19	1.416009
452	20	21	1.351748
453	2	3	1.097725
453	7	14	1.175051
453	8	9	1.415802
453	10	23	1.216643
453	16	17	1.131855
453	20	21	1.344918
454	2	3	1.126315
454	7	14	1.399818
454	8	9	1.137648
454	10	23	1.270259
454	13	22	1.347964
454	16	17	1.258373
454	20	21	1.388944
455	2	3	1.096967
455	7	14	1.333589
455	8	9	1.356841
455	10	23	1.282426
455	13	22	1.281129
455	16	17	1.415238
455	20	21	1.143173
456	2	3	1.457345
456	7	14	1.230797
456	8	9	1.344018
456	10	23	1.338176
456	13	22	1.223369
456	15	18	1.518359
456	16	17	1.074300
456	20	21	1.400681
457	2	3	1.400053
457	7	14	1.472471
457	8	9	1.116713
457	10	23	1.022150
457	13	22	1.358550
457	15	18	1.243962
457	16	17	1.484616
457	20	21	1.470280
458	2	3	1.386065
458	7	14	1.427807
458	8	9	1.303344
458	10	23	1.232090
458	13	22	1.062162
458	15	18	1.218985
458	16	17	1.252954
458	20	21	1.182953
459	2	3	1.278314
459	7	14	1.060400
459	8	9	1.054110
459	10	23	1.365950
459	13	22	1.299141
459	15	18	1.168755
459	16	17	1.111906
459	20	21	1.443700
460	2	3	1.275452
460	7	14	1.507455
460	8	9	1.436307
460	10	23	1.267478
460	13	22	1.140919
460	15	18	1.491110
460	16	17	1.357389
460	20	21	1.387103
461	2	3	1.460341
461	7	14	1.178728
461	8	9	1.432787
461	10	23	1.442085
461	13	22	1.033411
461	15	18	1.424589
461	16	17	1.329087
461	20	21	1.523450
462	2	3	1.101546
462	7	14	1.236378
462	8	9	1.400983
462	10	23	1.364716
462	13	22	1.123428
462	15	18	1.265345
462	16	17	1.277018
462	20	21	1.049636
463	2	3	1.439406
463	7	14	1.392362
463	8	9	1.232323
463	10	23	1.458889
463	13	22	1.253438
463	15	18	1.242905
463	16	17	1.414213
463	20	21	1.270202
464	2	3	1.240738
464	5	24	1.472063
464	7	14	1.358228
464	8	9	1.216093
464	10	23	1.190469
464	13	22	1.386791
464	15	18	1.495631
464	16	17	1.147776
464	20	21	1.134050
465	2	3	1.116883
465	5	24	1.089698
465	7	14	1.509550
465	8	9	1.152050
465	10	23	1.469964
465	13	22	1.067275
465	15	18	1.205143
465	16	17	1.407808
465	20	21	1.258128
466	2	3	1.224827
466	5	24	1.180363
466	7	14	1.370770
466	8	9	1.034586
466	10	23	1.261272
466	13	22	1.172752
466	15	18	119.667736
466	16	17	1.379803
466	20	21	1.455294
467	2	3	1.285959
467	5	24	1.140968
467	7	14	1.275047
467	8	9	1.433472
467	10	23	1.190953
467	13	22	1.034716
467	15	18	1.172844
467	16	17	1.450047
467	20	21	1.277521
468	2	3	1.413653
468	5	24	1.432018
468	7	14	1.365990
468	8	9	1.410033
468	10	23	1.350251
468	13	22	1.258250
468	15	18	1.395219
468	16	17	1.175802
468	20	21	1.263291
469	2	3	1.461145
469	5	24	1.262317
469	7	14	1.433468
469	8	9	1.373162
469	10	23	1.474952
469	13	22	1.412211
469	15	18	1.281650
469	16	17	1.476080
469	20	21	1.196496
470	2	3	1.388644
470	5	24	1.152486
470	7	14	1.474396
470	8	9	1.150630
470	10	23	1.138054
470	13	22	1.348178
470	15	18	1.286946
470	16	17	1.261030
470	20	21	1.326657
471	2	3	1.081518
471	5	24	1.486720
471	7	14	1.205984
471	8	9	1.417868
471	10	23	1.386266
471	13	22	1.154623
471	15	18	1.478642
471	16	17	1.301878
471	20	21	1.301744
472	2	3	1.181574
472	5	24	1.343161
472	7	14	1.295772
472	8	9	1.384210
472	10	23	1.427376
472	13	22	1.222887
472	15	18	1.401951
472	16	17	1.279503
472	20	21	1.051611
473	2	3	1.504081
473	5	24	1.184543
473	7	14	1.123382
473	8	9	1.166830
473	10	23	1.377151
473	13	22	1.433318
473	15	18	1.241398
473	20	21	1.426858
474	2	3	1.444268
474	5	24	1.358685
474	7	14	1.394026
474	8	9	1.369276
474	10	23	1.523313
474	13	22	1.281703
474	15	18	1.319405
474	20	21	1.351722
475	2	3	1.128666
475	5	24	0.930927
475	7	14	1.235364
475	8	9	1.338428
475	10	23	1.154358
475	13	22	1.483611
475	15	18	1.143328
475	20	21	1.156386
476	2	3	1.222865
476	5	24	1.347785
476	7	14	1.421781
476	8	9	1.151412
476	10	23	1.410724
476	13	22	1.322792
476	15	18	1.386891
476	20	21	1.134571
477	2	3	1.423708
477	5	24	1.240160
477	7	14	1.110234
477	8	9	1.178656
477	10	23	1.425243
477	13	22	1.323472
477	15	18	1.218138
477	20	21	1.372640
478	2	3	1.163044
478	5	24	1.222610
478	7	14	1.347379
478	8	9	1.389651
478	10	23	1.408954
478	13	22	1.092733
478	15	18	1.401885
478	16	17	1.429955
478	20	21	1.334252
479	2	3	1.276315
479	5	24	1.268355
479	7	14	1.207410
479	8	9	1.245655
479	10	23	1.305382
479	13	22	1.074237
479	15	18	1.250969
479	16	17	1.142571
479	20	21	1.523516
480	2	3	1.436249
480	5	24	1.454174
480	7	14	1.198526
480	8	9	1.500918
480	10	23	1.241091
480	13	22	1.136307
480	15	18	1.135708
480	16	17	1.082695
480	20	21	1.477436
481	2	3	1.014940
481	5	24	1.159029
481	7	14	1.270766
481	8	9	1.120566
481	10	23	1.474676
481	13	22	1.395521
481	15	18	1.081726
481	16	17	1.128497
481	20	21	1.059798
482	2	3	1.429714
482	5	24	1.459672
482	7	14	1.389146
482	8	9	1.089082
482	10	23	1.446792
482	13	22	1.457104
482	15	18	1.091305
482	16	17	1.375452
482	20	21	1.299902
483	2	3	1.515143
483	5	24	1.225398
483	7	14	1.404904
483	8	9	1.299345
483	10	23	1.075620
483	13	22	1.365238
483	15	18	1.272545
483	16	17	1.419620
483	20	21	1.178108
484	2	3	1.238295
484	5	24	1.090459
484	7	14	1.289052
484	8	9	1.214192
484	10	23	1.065658
484	13	22	1.340170
484	15	18	1.329066
484	16	17	1.308187
484	20	21	1.329469
485	2	3	1.496822
485	5	24	1.104038
485	7	14	1.349079
485	8	9	1.460565
485	10	23	1.330829
485	13	22	1.158553
485	15	18	1.297839
485	16	17	1.462472
485	20	21	1.044990
486	2	3	1.193126
486	5	24	1.284804
486	7	14	1.394458
486	8	9	1.384932
486	10	23	1.263266
486	13	22	1.356850
486	15	18	1.184276
486	16	17	1.299235
486	20	21	1.261240
487	2	3	1.055809
487	5	24	1.169169
487	7	14	1.491790
487	8	9	1.468044
487	10	23	1.150137
487	13	22	1.402143
487	15	18	1.189937
487	16	17	1.082610
487	20	21	1.219596
488	2	3	1.164718
488	5	24	1.190259
488	7	14	1.206541
488	8	9	1.106522
488	10	23	1.188419
488	13	22	1.493251
488	15	18	1.376697
488	16	17	1.212586
488	20	21	1.014312
489	2	3	1.460393
489	5	24	1.183057
489	7	14	1.179164
489	8	9	1.409890
489	10	23	1.224270
489	13	22	1.040019
489	15	18	1.145281
489	16	17	1.109491
489	20	21	1.329762
490	2	3	1.228922
490	5	24	1.079057
490	7	14	1.280417
490	8	9	1.306839
490	10	23	1.424537
490	13	22	1.285262
490	15	18	1.215026
490	16	17	1.230463
490	20	21	1.116017
491	2	3	1.453039
491	5	24	1.138512
491	7	14	1.233873
491	8	9	1.489566
491	10	23	1.274698
491	13	22	1.326897
491	15	18	1.178701
491	16	17	1.101956
491	20	21	1.271812
492	2	3	1.386251
492	5	24	1.400407
492	7	14	1.065939
492	8	9	1.180489
492	10	23	1.384048
492	13	22	1.243790
492	15	18	1.401799
492	16	17	1.389748
492	20	21	1.372330
493	2	3	1.367437
