# frame  R_idx  L_idx   Re    Re2
265 8 9 16.014126 256.452242
265 10 23 16.398510 268.911129
265 12 13 15.724995 247.275464
265 16 17 15.954067 254.532244
265 18 19 15.717576 247.042201
265 20 21 16.184225 261.929124
265 26 27 16.134987 260.337821
265 28 29 16.400583 268.979133
266 0 1 15.601981 243.421815
266 2 3 16.167996 261.404084
266 4 15 16.163254 261.250784
266 7 14 15.744320 247.883600
266 8 9 15.942862 254.174840
266 10 23 15.802229 249.710456
266 12 13 15.941604 254.134724
266 16 17 15.903509 252.921604
266 18 19 15.938554 254.037501
266 20 21 16.551187 273.941794
266 26 27 16.614316 276.035497
266 28 29 15.157893 229.761729
267 0 1 16.325821 266.532419
267 2 3 16.190678 262.138056
267 4 15 15.853757 251.341600
267 7 14 15.849984 251.221981
267 8 9 15.863776 251.659381
267 10 23 15.887932 252.426381
267 12 13 15.930569 253.783041
267 16 17 15.652103 244.988341
267 18 19 16.096112 259.084825
267 20 21 16.248566 264.015890
267 26 27 16.134447 260.320377
267 28 29 16.253064 264.162089
268 0 1 15.978080 255.299045
268 2 3 16.082880 258.659016
268 4 15 15.267220 233.088016
268 5 24 15.921453 253.492661
268 7 14 15.245542 232.426541
268 8 9 15.695058 246.334838
268 10 23 16.362504 267.731525
268 12 13 15.683954 245.986404
268 16 17 16.530703 273.264144
268 18 19 15.935300 253.933800
268 20 21 16.175260 261.639041
268 26 27 15.713863 246.925484
268 28 29 15.370078 236.239286
269 0 1 16.221889 263.149670
269 2 3 16.228247 263.356001
269 4 15 15.323974 234.824184
269 5 24 15.865109 251.701689
269 7 14 16.070196 258.251204
269 8 9 16.050117 257.606245
269 10 23 16.191588 262.167532
269 12 13 16.611295 275.935121
269 16 17 15.726244 247.314744
269 18 19 15.991233 255.719525
269 20 21 16.268329 264.658533
269 26 27 15.918047 253.384208
269 28 29 15.914694 253.277480
270 0 1 16.163615 261.262449
270 2 3 15.998978 255.967304
270 4 15 16.399419 268.940944
270 5 24 15.164337 229.957121
270 7 14 15.501050 240.282564
270 8 9 16.401055 268.994601
270 10 23 15.712368 246.878516
270 12 13 15.261215 232.904684
270 16 17 16.053926 257.728536
270 18 19 16.248044 263.998929
270 20 21 16.334359 266.811300
270 26 27 15.735018 247.590804
270 28 29 16.167951 261.402625
271 0 1 16.171776 261.526348
271 2 3 16.127001 260.080149
271 4 15 16.208444 262.713649
271 5 24 16.119059 259.824053
271 7 14 16.621795 276.284069
271 8 9 15.841380 250.949305
271 10 23 15.767881 248.626081
271 12 13 16.071860 258.304684
271 16 17 15.737044 247.654564
271 18 19 16.411959 269.352390
271 20 21 15.446385 238.590814
271 26 27 15.569701 242.415589
271 28 29 16.378133 268.243229
272 0 1 16.194501 262.261856
272 2 3 15.763953 248.502200
272 4 15 15.676307 245.746600
272 5 24 15.954899 254.558818
272 7 14 16.178643 261.748489
272 8 9 15.973163 255.141940
272 10 23 16.087476 258.806889
272 12 13 15.880841 252.201096
272 16 17 15.895843 252.677836
272 18 19 15.782134 249.075741
272 20 21 16.196719 262.333700
272 26 27 16.252326 264.138090
272 28 29 16.016353 256.523570
273 0 1 16.135360 260.349854
273 2 3 15.906983 253.032116
273 4 15 15.708365 246.752736
273 5 24 16.238482 263.688305
273 7 14 15.851675 251.275604
273 8 9 16.220364 263.100197
273 10 23 15.911954 253.190269
273 12 13 15.516217 240.752984
273 16 17 15.274731 233.317400
273 18 19 15.335129 235.166196
273 20 21 15.949518 254.387124
273 26 27 16.300496 265.706170
273 28 29 15.581583 242.785737
274 0 1 16.082458 258.645464
274 2 3 16.104850 259.366196
274 4 15 16.065280 258.093209
274 5 24 15.805807 249.823550
274 7 14 16.370220 267.984100
274 8 9 15.826859 250.489452
274 10 23 15.859399 251.520533
274 12 13 16.007504 256.240169
274 16 17 16.069058 258.214625
274 18 19 16.300893 265.719125
274 20 21 15.439752 238.385952
274 26 27 16.249857 264.057848
274 28 29 16.324176 266.478728
275 0 1 15.509964 240.558980
275 2 3 16.025857 256.828081
275 4 15 15.931515 253.813169
275 5 24 15.203421 231.144004
275 7 14 15.946856 254.302221
275 8 9 15.453767 238.818905
275 10 23 16.071918 258.306536
275 12 13 15.365173 236.088549
275 16 17 15.464397 239.147564
275 18 19 16.158038 261.082200
275 20 21 15.852430 251.299545
275 26 27 15.489737 239.931948
275 28 29 15.612241 243.742061
276 0 1 16.147178 260.731350
276 2 3 15.907524 253.049325
276 4 15 15.670046 245.550356
276 5 24 16.542591 273.657332
276 7 14 15.780164 249.013584
276 10 23 16.256429 264.271490
276 12 13 15.908729 253.087656
276 16 17 16.064206 258.058700
276 18 19 15.865014 251.698676
276 20 21 15.913645 253.244108
276 26 27 16.344438 267.140640
276 28 29 16.007714 256.246900
277 0 1 15.893965 252.618125
277 2 3 15.490049 239.941625
277 4 15 16.509126 272.551241
277 5 24 15.604148 243.489425
277 7 14 16.709317 279.201261
277 10 23 16.101543 259.259678
277 12 13 16.261283 264.429336
277 16 17 15.259142 232.841425
277 18 19 16.511741 272.637581
277 20 21 16.149475 260.805550
277 26 27 15.667213 245.461576
277 28 29 16.274899 264.872338
278 0 1 15.423595 237.887289
278 2 3 15.861170 251.576709
278 4 15 16.028267 256.905349
278 5 24 15.787534 249.246241
278 7 14 16.296751 265.584100
278 10 23 16.180685 261.814554
278 12 13 16.197910 262.372296
278 16 17 15.765976 248.565984
278 18 19 16.151678 260.876712
278 20 21 16.014225 256.455417
278 26 27 16.115550 259.710939
278 28 29 16.258992 264.354809
279 0 1 15.823219 250.374262
279 2 3 15.834028 250.716449
279 4 15 16.516731 272.802401
279 5 24 15.938633 254.040016
279 7 14 15.843110 251.004121
279 10 23 15.351240 235.660560
279 12 13 16.301428 265.736561
279 16 17 15.639136 244.582564
279 18 19 15.665045 245.393625
279 20 21 16.027040 256.866005
279 28 29 16.111946 259.594805
280 0 1 16.223672 263.207537
280 2 3 15.733359 247.538596
280 4 15 16.224244 263.226081
280 5 24 16.493985 272.051557
280 7 14 15.870949 251.887021
280 10 23 16.136333 260.381241
280 12 13 16.277822 264.967496
280 16 17 16.221080 263.123444
280 18 19 15.547676 241.730216
280 20 21 16.307002 265.918325
280 26 27 15.684571 246.005777
280 28 29 15.852408 251.298836
281 0 1 16.591865 275.289998
281 2 3 16.325394 266.518496
281 4 15 15.566798 242.325201
281 5 24 16.232860 263.505749
281 7 14 15.555392 241.970225
281 10 23 16.083714 258.685850
281 12 13 15.928313 253.711161
281 16 17 16.396466 268.844100
281 18 19 16.433725 270.067329
281 20 21 15.874022 251.984586
281 26 27 16.052881 257.695000
281 28 29 15.665859 245.419145
282 0 1 16.362149 267.719909
282 2 3 16.102270 259.283084
282 5 24 15.783037 249.104257
282 7 14 15.128053 228.857976
282 10 23 16.450795 270.628641
282 12 13 15.406521 237.360900
282 16 17 15.864988 251.697849
282 18 19 16.233648 263.531325
282 20 21 16.326690 266.560805
282 26 27 16.088053 258.825440
282 28 29 16.468794 271.221173
283 0 1 15.775666 248.871645
283 2 3 15.613150 243.770456
283 5 24 16.558613 274.187661
283 7 14 16.010093 256.323089
283 10 23 15.879442 252.156680
283 12 13 16.105036 259.372169
283 16 17 16.111952 259.595009
283 18 19 15.441838 238.450346
283 20 21 16.084054 258.696781
283 26 27 16.123042 259.952472
283 28 29 15.751695 248.115882
284 0 1 15.535193 241.342233
284 2 3 16.209268 262.740361
284 5 24 15.817299 250.186945
284 7 14 15.902916 252.902744
284 10 23 16.302147 265.759989
284 12 13 16.357473 267.566925
284 16 17 16.277234 264.948349
284 18 19 16.016231 256.519649
284 20 21 16.005527 256.176881
284 26 27 15.983459 255.470948
284 28 29 16.066883 258.144745
285 0 1 16.220955 263.119381
285 2 3 15.629290 244.274700
285 5 24 15.838428 250.855816
285 7 14 15.960399 254.734325
285 10 23 15.876041 252.048666
285 12 13 14.595827 213.038156
285 16 17 15.832834 250.678644
285 18 19 16.207598 262.686237
285 20 21 15.882580 252.256340
285 26 27 15.547828 241.734965
285 28 29 16.188854 262.078993
286 0 1 15.978620 255.316313
286 2 3 16.025351 256.811869
286 5 24 15.517490 240.792481
286 7 14 15.854298 251.358769
286 10 23 16.140868 260.527613
286 12 13 15.620749 244.007809
286 16 17 15.824437 250.412816
286 18 19 15.486840 239.842226
286 20 21 15.906257 253.009018
286 26 27 15.880109 252.177869
286 28 29 16.089600 258.875223
287 0 1 16.219058 263.057844
287 2 3 16.533225 273.347525
287 5 24 16.023771 256.761224
287 10 23 15.830150 250.593657
287 12 13 15.830052 250.590536
287 16 17 15.823994 250.398801
287 18 19 15.685390 246.031445
287 20 21 15.853995 251.349160
287 26 27 16.072193 258.315398
287 28 29 15.786568 249.215721
288 0 1 16.061521 257.972462
288 2 3 16.037445 257.199656
288 5 24 15.577636 242.662741
288 10 23 16.094258 259.025137
288 12 13 15.745405 247.917764
288 16 17 15.557718 242.042600
288 18 19 16.094616 259.036653
288 20 21 15.647180 244.834253
288 26 27 16.433398 270.056585
288 28 29 15.789776 249.317028
289 0 1 15.400692 237.181304
289 2 3 16.118016 259.790425
289 5 24 15.696121 246.368200
289 10 23 15.572360 242.498390
289 12 13 15.654817 245.073309
289 16 17 15.209320 231.323416
289 18 19 16.246044 263.933940
289 20 21 15.896287 252.691925
289 26 27 15.646488 244.812580
289 28 29 15.952097 254.469405
290 0 1 16.129213 260.151525
290 2 3 15.998494 255.951821
290 5 24 15.770124 248.696825
290 10 23 15.692629 246.258594
290 12 13 15.250697 232.583769
290 16 17 15.943096 254.182309
290 18 19 15.338889 235.281510
290 20 21 15.597769 243.290390
290 26 27 15.978496 255.312326
290 28 29 16.459734 270.922846
291 0 1 15.825537 250.447629
291 2 3 16.002124 256.067976
291 5 24 16.071033 258.278100
291 10 23 15.719163 247.092074
291 12 13 15.905380 252.981125
291 16 17 15.483434 239.736725
291 18 19 15.620610 244.003445
291 20 21 15.771276 248.733144
291 26 27 15.872260 251.928650
291 28 29 16.234532 263.560024
292 0 1 15.216907 231.554269
292 2 3 16.026616 256.852436
292 5 24 16.247711 263.988109
292 10 23 15.776203 248.888571
292 12 13 15.710382 246.816100
292 16 17 16.046113 257.477736
292 18 19 15.714712 246.952181
292 20 21 15.757535 248.299897
292 26 27 16.026851 256.859966
292 28 29 15.703082 246.586773
293 0 1 15.701608 246.540500
293 2 3 16.048501 257.554376
293 5 24 16.169632 261.457000
293 7 14 16.023246 256.744424
293 10 23 15.896027 252.683689
293 12 13 16.438246 270.215944
293 16 17 15.563205 242.213349
293 18 19 15.672064 245.613605
293 20 21 15.564344 242.248800
293 26 27 15.645445 244.779953
293 28 29 15.960096 254.724651
294 0 1 15.807306 249.870929
294 2 3 15.933475 253.875616
294 5 24 15.759463 248.360661
294 7 14 15.873756 251.976116
294 10 23 16.008284 256.265147
294 12 13 16.024292 256.777936
294 16 17 15.771648 248.744869
294 18 19 15.667310 245.464589
294 20 21 16.681818 278.283038
294 26 27 16.387443 268.548302
294 28 29 15.606975 243.577681
295 0 1 15.487505 239.862825
295 2 3 16.367012 267.879096
295 5 24 16.164453 261.289549
295 7 14 15.571230 242.463200
295 10 23 16.004344 256.139041
295 12 13 15.928145 253.705809
295 16 17 16.171521 261.518081
295 18 19 15.756750 248.275161
295 20 21 16.657677 277.478217
295 26 27 15.843703 251.022936
295 28 29 16.082306 258.640562
296 0 1 15.692639 246.258921
296 2 3 15.453840 238.821164
296 5 24 15.876392 252.059825
296 7 14 15.755129 248.224101
296 10 23 15.817389 250.189785
296 12 13 15.689245 246.152409
296 16 17 15.819611 250.260104
296 18 19 15.286861 233.688104
296 20 21 15.970216 255.047810
296 26 27 15.840185 250.911449
296 28 29 15.411077 237.501285
297 0 1 15.755645 248.240360
297 2 3 15.822523 250.352229
297 5 24 16.026285 256.841816
297 7 14 15.969320 255.019169
297 10 23 15.151999 229.583085
297 12 13 15.592178 243.116000
297 16 17 15.595283 243.212856
297 18 19 15.599678 243.349950
297 20 21 15.888603 252.447717
297 26 27 16.214372 262.905844
297 28 29 15.882334 252.248525
298 0 1 16.542419 273.651622
298 2 3 15.984687 255.510225
298 5 24 16.324623 266.493300
298 7 14 16.116166 259.730796
298 10 23 15.126923 228.823793
298 12 13 15.925066 253.607725
298 16 17 16.210664 262.785636
298 18 19 15.983460 255.471001
298 20 21 15.870501 251.872793
298 26 27 15.689467 246.159377
298 28 29 15.697763 246.419774
299 0 1 16.187057 262.020830
299 2 3 15.686946 246.080264
299 5 24 15.904198 252.943525
299 7 14 16.280164 265.043736
299 10 23 15.777606 248.932845
299 12 13 15.647615 244.847844
299 16 17 15.967689 254.967096
299 18 19 16.020317 256.650569
299 20 21 16.048181 257.544100
299 26 27 16.146700 260.715912
299 28 29 15.423213 237.875489
300 0 1 16.010124 256.324085
300 2 3 16.006824 256.218404
300 5 24 15.798557 249.594404
300 7 14 15.511052 240.592744
300 10 23 16.002805 256.089776
300 12 13 15.960585 254.740289
300 16 17 15.682086 245.927829
300 18 19 15.886288 252.374141
300 20 21 15.894847 252.646146
300 26 27 15.921693 253.500317
300 28 29 16.331740 266.725718
301 0 1 16.355067 267.488208
301 2 3 15.970041 255.042196
301 5 24 15.925383 253.617825
301 7 14 16.096483 259.096761
301 10 23 15.804791 249.791405
301 12 13 16.428164 269.884564
301 16 17 15.606158 243.552161
301 18 19 16.244504 263.883909
301 20 21 16.400075 268.962473
301 26 27 15.897758 252.738725
301 28 29 16.003959 256.126720
302 0 1 16.090373 258.900093
302 2 3 16.041292 257.323041
302 5 24 15.354186 235.751016
302 7 14 16.037282 257.194416
302 10 23 16.591857 275.289725
302 12 13 15.973534 255.153800
302 16 17 15.679496 245.846600
302 18 19 16.064989 258.083876
302 20 21 16.252370 264.139525
302 26 27 16.171243 261.509090
302 28 29 16.188149 262.056164
303 0 1 16.076521 258.454529
303 2 3 15.983119 255.460100
303 5 24 15.910944 253.158141
303 7 14 16.415521 269.469324
303 10 23 15.958976 254.688921
303 12 13 15.502950 240.341464
303 16 17 15.762265 248.449009
303 18 19 16.114882 259.689429
303 20 21 15.620087 243.987105
303 26 27 16.259761 264.379838
303 28 29 15.593563 243.159208
304 0 1 15.994897 255.836741
304 2 3 15.420648 237.796384
304 5 24 16.106394 259.415925
304 7 14 15.619787 243.977749
304 10 23 15.944940 254.241098
304 12 13 16.569611 274.552001
304 16 17 15.392288 236.922525
304 18 19 16.126216 260.054849
304 20 21 16.034659 257.110278
304 26 27 16.050360 257.614061
304 28 29 16.260135 264.391985
305 0 1 16.320193 266.348696
305 2 3 15.847968 251.158104
305 5 24 15.546859 241.704836
305 7 14 16.108918 259.497224
305 10 23 16.185430 261.968146
305 12 13 15.849520 251.207300
305 16 17 15.496874 240.153100
305 18 19 16.318334 266.288009
305 20 21 15.920863 253.473876
305 26 27 16.022115 256.708161
305 28 29 16.101034 259.243305
306 0 1 16.447387 270.516544
306 2 3 16.300871 265.718389
306 5 24 16.119147 259.826900
306 7 14 15.950458 254.417096
306 10 23 15.940983 254.114937
306 12 13 15.494272 240.072456
306 16 17 15.668174 245.491664
306 18 19 15.998945 255.966244
306 20 21 15.860320 251.549762
306 26 27 16.727113 279.796321
306 28 29 16.142326 260.574700
307 0 1 15.868164 251.798629
307 2 3 15.833201 250.690241
307 5 24 15.850540 251.239625
307 7 14 15.999627 255.988056
307 10 23 15.899902 252.806885
307 12 13 15.992815 255.770116
307 16 17 15.773570 248.805524
307 18 19 16.078710 258.524900
307 20 21 15.574005 242.549629
307 26 27 16.255272 264.233865
307 28 29 16.203411 262.550529
308 0 1 15.277459 233.400741
308 2 3 15.666081 245.426109
308 5 24 15.884686 252.323249
308 7 14 15.231914 232.011204
308 10 23 16.358816 267.610848
308 12 13 16.514998 272.745149
308 16 17 15.931467 253.811625
308 18 19 15.875247 252.023464
308 20 21 15.906323 253.011117
308 26 27 16.481761 271.648433
308 28 29 15.710440 246.817914
309 0 1 15.955418 254.575361
309 2 3 16.292663 265.450881
309 5 24 15.448136 238.644900
309 7 14 16.538333 273.516469
309 10 23 15.900975 252.840997
309 12 13 16.045195 257.448296
309 16 17 16.269251 264.688525
309 18 19 15.543817 241.610249
309 20 21 15.951703 254.456840
309 26 27 16.091315 258.930425
309 28 29 15.571822 242.481626
310 0 1 15.514101 240.687317
310 2 3 15.824940 250.428741
310 5 24 15.487615 239.866209
310 7 14 15.676127 245.740961
310 10 23 15.995419 255.853425
310 12 13 15.515741 240.738225
310 16 17 16.370677 267.999081
310 18 19 16.244087 263.870361
310 20 21 16.312460 266.096350
310 26 27 15.612395 243.746885
310 28 29 15.769371 248.673070
311 0 1 16.080718 258.589490
311 2 3 15.890151 252.496900
311 5 24 15.839052 250.875561
311 7 14 15.632873 244.386729
311 10 23 15.866157 251.734925
311 12 13 16.507014 272.481504
311 16 17 16.149453 260.804825
311 18 19 16.079933 258.564236
311 20 21 15.534236 241.312502
311 26 27 15.943837 254.205954
311 28 29 16.076383 258.450092
312 0 1 16.111748 259.588421
312 2 3 16.102224 259.281629
312 5 24 16.306661 265.907181
312 7 14 15.986055 255.553941
312 10 23 16.512136 272.650649
312 12 13 15.940996 254.115344
312 16 17 16.353625 267.441041
312 18 19 16.001973 256.063149
312 20 21 16.310925 266.046260
312 26 27 16.068793 258.206120
312 28 29 15.821477 250.319141
313 0 1 15.671841 245.606600
313 2 3 15.734522 247.575184
313 5 24 15.548250 241.748076
313 7 14 15.859659 251.528784
313 10 23 16.080571 258.584770
313 12 13 15.792443 249.401256
313 16 17 16.206000 262.634425
313 18 19 15.776587 248.900709
313 20 21 15.519563 240.856837
313 26 27 15.817412 250.190513
313 28 29 16.153072 260.921726
314 0 1 15.647471 244.843337
314 2 3 15.889975 252.491316
314 5 24 15.734910 247.587384
314 7 14 15.859433 251.521604
314 10 23 16.224548 263.235965
314 12 13 16.127619 260.100101
314 16 17 15.631153 244.332944
314 18 19 15.767270 248.606810
314 20 21 15.984570 255.506488
314 26 27 15.849899 251.219296
314 28 29 16.062845 258.015005
315 0 1 15.541545 241.539624
315 2 3 16.458126 270.869924
315 5 24 15.658220 245.179856
315 7 14 16.113445 259.643109
315 10 23 15.890190 252.498141
315 12 13 15.986810 255.578100
315 16 17 15.963189 254.823401
315 18 19 16.119002 259.822213
315 20 21 16.108886 259.496200
315 26 27 16.156210 261.023120
315 28 29 16.383549 268.420693
316 0 1 15.371274 236.276054
316 2 3 16.204688 262.591929
316 5 24 15.369390 236.218144
316 7 14 16.206411 262.647761
316 10 23 15.610997 243.703241
316 12 13 16.349889 267.318864
316 16 17 15.393607 236.963124
316 18 19 15.683363 245.967873
316 20 21 16.451634 270.656250
316 26 27 16.494355 272.063741
316 28 29 16.476940 271.489560
317 0 1 16.346845 267.219357
317 2 3 16.443572 270.391064
317 5 24 16.256187 264.263625
317 7 14 15.530891 241.208564
317 10 23 15.941181 254.121236
317 12 13 16.095876 259.077216
317 16 17 16.093434 258.998625
317 18 19 15.974959 255.199302
317 20 21 15.661772 245.291114
317 26 27 16.183814 261.915832
317 28 29 16.122253 259.927034
318 0 1 15.582741 242.821817
318 2 3 16.517930 272.842001
318 5 24 15.943002 254.179300
318 7 14 16.875407 284.779349
318 8 9 16.173594 261.585134
318 10 23 15.679089 245.833844
318 12 13 15.621889 244.043425
318 16 17 16.010110 256.323621
318 18 19 15.711491 246.850961
318 20 21 15.993138 255.780473
318 26 27 15.862938 251.632801
318 28 29 15.811624 250.007440
319 0 1 15.998032 255.937029
319 2 3 15.722815 247.206921
319 7 14 15.874838 252.010484
319 8 9 16.207316 262.677089
319 10 23 16.578954 274.861725
319 12 13 15.253422 232.666884
319 16 17 16.164298 261.284541
319 18 19 16.273442 264.824929
319 20 21 15.829521 250.573722
319 26 27 15.722052 247.182921
319 28 29 15.946197 254.281209
320 0 1 15.752283 248.134404
320 2 3 16.206346 262.645644
320 5 24 15.846720 251.118525
320 7 14 16.223065 263.187849
320 8 9 16.132856 260.269046
320 10 23 16.365997 267.845861
320 12 13 15.774507 248.835081
320 16 17 15.902620 252.893316
320 18 19 15.562492 242.191153
320 20 21 15.896291 252.692076
320 26 27 16.527650 273.163225
320 28 29 15.766745 248.590253
321 0 1 15.795636 249.502130
321 2 3 16.213146 262.866104
321 5 24 16.276658 264.929589
321 7 14 15.983756 255.480461
321 8 9 15.709240 246.780212
321 10 23 16.107226 259.442741
321 12 13 15.629522 244.281969
321 16 17 15.668344 245.496996
321 18 19 15.682077 245.927530
321 20 21 16.305744 265.877290
321 26 27 16.350937 267.353157
321 28 29 15.155238 229.681233
322 0 1 15.947008 254.307053
322 2 3 16.320664 266.364076
322 5 24 15.899811 252.803986
322 7 14 15.686112 246.054104
322 8 9 15.742443 247.824506
322 10 23 16.120853 259.881909
322 12 13 15.975782 255.225624
322 16 17 16.131627 260.229396
322 18 19 16.151565 260.873064
322 20 21 16.112804 259.622445
322 26 27 16.119039 259.823425
322 28 29 15.601336 243.401674
323 0 1 15.921937 253.508090
323 2 3 16.606714 275.782941
323 5 24 16.134943 260.336378
323 7 14 15.746181 247.942229
323 8 9 16.053535 257.715984
323 10 23 15.928611 253.720661
323 12 13 16.221720 263.144201
323 16 17 16.212574 262.847541
323 18 19 16.289152 265.336478
323 20 21 15.826061 250.464205
323 26 27 16.049730 257.593824
323 28 29 16.210099 262.767308
324 0 1 15.843426 251.014145
324 2 3 16.389448 268.614001
324 5 24 15.315499 234.564498
324 7 14 15.889162 252.465456
324 8 9 15.616147 243.864059
324 10 23 15.869599 251.844161
324 12 13 16.790321 281.914889
324 16 17 15.981039 255.393621
324 18 19 15.928601 253.720325
324 20 21 15.805912 249.826856
324 26 27 16.076652 258.458724
324 28 29 15.860203 251.546053
325 0 1 15.387335 236.770074
325 2 3 16.153963 260.950525
325 5 24 15.502370 240.323485
325 7 14 15.036505 226.096484
325 8 9 15.407080 237.378109
325 10 23 16.205722 262.625425
325 12 13 16.500275 272.259064
325 16 17 16.106990 259.435125
325 18 19 15.825789 250.455585
325 20 21 16.046692 257.496309
325 26 27 16.466600 271.148925
325 28 29 16.176008 261.663229
326 0 1 16.182948 261.887813
326 2 3 16.258813 264.348996
326 5 24 15.691327 246.217754
326 7 14 16.114804 259.686921
326 8 9 15.774897 248.847378
326 10 23 15.694896 246.329764
326 12 13 16.059479 257.906864
326 16 17 16.203341 262.548256
326 18 19 16.202154 262.509805
326 20 21 16.400920 268.990176
326 26 27 16.348724 267.280765
326 28 29 15.986348 255.563326
327 0 1 16.101763 259.266770
327 2 3 16.122454 259.933536
327 5 24 15.853078 251.320096
327 7 14 15.921091 253.481125
327 8 9 15.975440 255.214670
327 10 23 15.790634 249.344129
327 12 13 15.731983 247.495300
327 16 17 15.471164 239.356925
327 18 19 16.238330 263.683350
327 20 21 16.762004 280.964777
327 26 27 16.015887 256.508630
327 28 29 15.946136 254.279266
328 0 1 15.699725 246.481353
328 2 3 15.835581 250.765636
328 5 24 15.576615 242.630924
328 7 14 16.101559 259.260216
328 8 9 16.230973 263.444499
328 10 23 15.668332 245.496625
328 12 13 15.966791 254.938424
328 16 17 16.446192 270.477225
328 18 19 15.421738 237.830004
328 20 21 16.351858 267.383246
328 26 27 16.390115 268.635860
328 28 29 16.038930 257.247270
329 0 1 15.713243 246.906002
329 2 3 15.950910 254.431525
329 5 24 15.495214 240.101656
329 7 14 15.752782 248.150136
329 8 9 15.684822 246.013653
329 10 23 15.908350 253.075589
329 12 13 15.826614 250.481716
329 16 17 15.534149 241.309796
329 18 19 15.578641 242.694050
329 20 21 15.848516 251.175470
329 26 27 15.928532 253.718121
329 28 29 16.837083 283.487370
330 0 1 15.751184 248.099789
330 2 3 16.110484 259.547701
330 5 24 15.961086 254.756269
330 7 14 16.393397 268.743464
330 8 9 15.588044 242.987106
330 10 23 15.800868 249.667425
330 12 13 16.475037 271.426849
330 16 17 16.359454 267.631736
330 18 19 16.064124 258.056093
330 20 21 16.243909 263.864565
330 26 27 16.049058 257.572262
330 28 29 16.012317 256.394282
331 0 1 16.022168 256.709870
331 2 3 16.155170 260.989524
331 5 24 16.008486 256.271636
331 7 14 15.750702 248.084621
331 8 9 16.087929 258.821459
331 10 23 15.961917 254.782800
331 12 13 16.380050 268.306025
331 16 17 16.973951 288.114996
331 18 19 16.184250 261.929956
331 20 21 16.267214 264.622253
331 26 27 16.257892 264.319044
331 28 29 16.147474 260.740929
332 0 1 15.882693 252.259933
332 2 3 16.201040 262.473701
332 5 24 15.206559 231.239444
332 7 14 16.234026 263.543600
332 8 9 16.084901 258.724053
332 10 23 16.191575 262.167101
332 12 13 15.916089 253.321900
332 16 17 15.939501 254.067700
332 18 19 16.245624 263.920289
332 20 21 16.376461 268.188461
332 26 27 15.919592 253.433409
332 28 29 16.740069 280.229912
333 0 1 15.914996 253.287089
333 2 3 15.890403 252.504916
333 5 24 15.573510 242.534225
333 7 14 15.708556 246.758744
333 8 9 16.447266 270.512545
333 10 23 16.296378 265.571921
333 12 13 15.556773 242.013189
333 16 17 16.140271 260.508344
333 18 19 16.219207 263.062689
333 20 21 16.328192 266.609858
333 26 27 16.913208 286.056620
333 28 29 16.433452 270.058358
334 0 1 15.467679 239.249100
334 2 3 16.057056 257.829056
334 5 24 15.851847 251.281041
334 7 14 15.622328 244.057144
334 8 9 16.278033 264.974366
334 10 23 16.048352 257.549589
334 12 13 16.145950 260.691704
334 16 17 15.753897 248.185281
334 18 19 16.169701 261.459225
334 20 21 16.056643 257.815797
334 26 27 16.088780 258.848837
334 28 29 16.241517 263.786877
335 0 1 15.856339 251.423497
335 2 3 15.906998 253.032596
335 5 24 16.119305 259.832001
335 7 14 15.812995 250.050824
335 8 9 15.605140 243.520389
335 10 23 16.161593 261.197100
335 12 13 16.285154 265.206225
335 16 17 15.534423 241.318301
335 18 19 15.879167 252.147933
335 20 21 16.197309 262.352825
335 26 27 15.946368 254.286665
335 28 29 15.717346 247.034974
336 0 1 15.894530 252.636089
336 2 3 16.143067 260.598600
336 5 24 15.703534 246.600984
336 7 14 15.970199 255.047256
336 8 9 16.061712 257.978585
336 10 23 16.335957 266.863481
336 12 13 16.365326 267.823881
336 16 17 15.687575 246.100004
336 18 19 15.757902 248.311464
336 20 21 16.039347 257.260640
336 26 27 15.967302 254.954744
336 28 29 16.424712 269.771161
337 0 1 15.637210 244.522322
337 2 3 16.160504 261.161900
337 5 24 16.023927 256.766225
337 7 14 15.781788 249.064836
337 8 9 15.939158 254.056754
337 10 23 16.048258 257.546600
337 12 13 16.322453 266.422469
337 16 17 15.859050 251.509481
337 18 19 16.612155 275.963700
337 20 21 16.345653 267.180372
337 26 27 15.887591 252.415553
337 28 29 15.722696 247.203162
338 0 1 16.089931 258.885877
338 2 3 15.980314 255.370421
338 5 24 16.390272 268.641009
338 7 14 15.635465 244.467776
338 8 9 16.277503 264.957101
338 10 23 16.039016 257.250029
338 12 13 16.557321 274.144889
338 16 17 15.619805 243.978309
338 18 19 16.352730 267.411764
338 20 21 16.378491 268.254973
338 26 27 15.908752 253.088401
338 28 29 15.844176 251.037905
339 0 1 16.626036 276.425081
339 2 3 16.284246 265.176664
339 5 24 15.878679 252.132441
339 7 14 15.235604 232.123625
339 8 9 16.209801 262.757638
339 10 23 16.046044 257.475525
339 12 13 16.309009 265.983789
339 16 17 15.695255 246.341041
339 18 19 15.961235 254.761025
339 20 21 15.529343 241.160480
339 26 27 15.642503 244.687904
339 28 29 15.843915 251.029652
340 0 1 15.910528 253.144904
340 2 3 16.151102 260.858101
340 5 24 16.127837 260.107124
340 7 14 15.133265 229.015700
340 8 9 15.880430 252.188061
340 10 23 15.848067 251.161224
340 12 13 16.760791 280.924125
340 16 17 15.965058 254.883069
340 18 19 15.840689 250.927421
340 20 21 15.980573 255.378725
340 26 27 16.306162 265.890913
340 28 29 16.038644 257.238093
341 0 1 16.516113 272.781977
